Nome: BOA VISTA
Codigo Estacao: 82024
Latitude: 2.82944443
Longitude: -60.66194444
Altitude: 84.18
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-04-05;0;34.2;29.2;26.4;84.3;69;1.3;
2020-04-06;6.4;34.6;28.6;26.3;87.8;83;1.3;
2020-04-07;19.6;35.1;28.3;23.3;79.5;60;1;
2020-04-08;0;35.1;28.3;23;78.3;54;2;
2020-04-09;3.2;36.6;29.4;24.5;73.5;49;1;
2020-04-10;0;33;28.8;25.5;81.3;78;1.7;
2020-04-11;1.2;36.1;30.1;25.3;60.8;41;3;
2020-04-12;0;35.5;29.4;26.1;63;43;2.3;
2020-04-13;0;35.5;29.2;25.2;60;47;2;
2020-04-14;0;36.5;29.9;25.6;62.3;44;1.7;
2020-04-15;0;35.5;29.1;25.8;63;47;1.3;
2020-04-16;0;34.6;29.5;26.4;61.8;50;1.7;
2020-04-17;0;35.6;29.7;25.2;65.8;48;1.7;
2020-04-18;0;36.6;28;25.2;67;40;2.7;
2020-04-19;0;36.6;28.9;24.1;70.8;52;.7;
2020-04-20;74.6;34.6;26.4;23.3;86.5;57;1;
2020-04-21;49.6;34.1;27.9;23.1;76.5;59;1.3;
2020-04-22;0;35.1;29.2;24.1;70.5;51;2;
2020-04-23;0;35.1;29.3;25.3;70.3;48;1;
2020-04-24;0;34.6;29.2;25.9;66.3;57;2;
2020-04-25;0;34;28.6;25.1;70.8;55;2.3;
2020-04-26;0;36.1;29.9;25.1;60.5;46;2;
2020-04-27;0;36;29.8;25.4;68;53;.7;
2020-04-28;0;34.6;29.6;26.6;62.8;49;1.3;
2020-04-29;0;37.2;30.2;26.2;62.3;45;1;
2020-04-30;0;38.3;30.3;26.4;65.8;44;1.3;
2020-05-01;0;37.6;30.8;26.6;69.3;48;1;
2020-05-02;5.6;34.5;28.1;24.3;80.8;70;.7;
2020-05-03;0;32.5;26.7;24.6;86;69;1;
2020-05-04;11.2;35.6;29.4;24.5;72.5;61;1.7;
2020-05-05;2.2;34.1;28.8;24.9;76.8;64;1;
2020-05-06;8.2;32;27;24.3;89.5;74;1.7;
2020-05-07;17.6;30.5;26.3;23.9;93.5;89;.3;
2020-05-08;27.8;32;26.5;23.4;88.5;70;1;
