Nome: MANAUS
Codigo Estacao: 82331
Latitude: -3.10333333
Longitude: -60.01638888
Altitude: 61.25
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-04-03;.1;33.3;29;25.9;74;59;1;
2020-04-04;1.3;31.5;28.3;26.2;79.3;73;1.3;
2020-04-05;1;33.6;29.5;26.3;74.3;60;1;
2020-04-06;.5;33.9;28.3;26.4;87.8;75;1.7;
2020-04-07;9.8;32.3;28.6;26.2;78.8;64;.3;
2020-04-08;.8;29.3;26.7;25.2;92.5;81;.3;
2020-04-09;8.5;26.9;25.5;24.6;93.8;89;0;
2020-04-10;6;33.9;28.2;24;78.8;62;.3;
2020-04-11;0;29.1;26;24;90.5;80;.3;
2020-04-12;45.9;33.7;26.9;24;80.3;56;.7;
2020-04-13;0;30.2;26.2;24.9;88.8;87;1;
2020-04-14;16.2;31.1;26.9;23.4;82.3;68;1.3;
2020-04-15;0;31.2;27;24.5;80.5;67;1;
2020-04-16;0;31.4;27;25.8;83.5;66;1;
2020-04-17;.8;32;27.4;24.8;76.3;64;1;
2020-04-18;3.2;26.8;24.9;24.3;91.8;81;.7;
2020-04-19;.1;32.5;27.1;23.9;82;60;.7;
2020-04-20;0;31.2;26.1;24.3;92;87;1;
2020-04-21;27.2;33.3;27.4;24.2;77;60;.7;
2020-04-22;0;31.7;27.9;25.6;81.3;72;0;
2020-04-23;0;32.3;27.3;25.4;86.3;80;.7;
2020-04-24;1.1;33.5;27.3;25.2;84.3;68;.7;
2020-04-25;17.2;26.9;25.1;23.4;92.5;90;.3;
2020-04-26;160.8;32.5;26.9;23.4;84.5;60;.3;
2020-04-27;0;32.9;27.9;25.5;81.5;67;1.3;
2020-04-28;24.8;31.6;26.4;23.9;85.8;73;.7;
2020-04-29;.5;33.2;27.8;24.5;75.5;58;1.7;
2020-04-30;0;32.3;28.5;26.2;77.3;67;1.7;
2020-05-01;22.6;33.1;28.6;25.7;82.3;63;1;
2020-05-02;1.1;32.1;27.2;25.3;91.8;88;1;
2020-05-03;3.9;32.9;27.8;24.9;83.3;62;.7;
2020-05-04;4.9;32.3;27.9;24.2;78;66;.7;
2020-05-05;0;31.7;27.3;25.6;88.5;75;0;
2020-05-06;1.6;26.5;25.5;24.6;91.5;88;0;
2020-05-07;26.2;31.7;26.9;24;88.3;74;1;
2020-05-08;3.8;31.3;26.5;24.4;87;70;.7;
2020-05-09;.1;33.1;28.3;25.2;81;68;1;
2020-05-10;9.4;32.8;27.1;25.2;88.3;73;.3;
2020-05-11;24.4;32.8;28;25.3;76.8;61;.7;
2020-05-12;32.4;32.8;28.3;24.8;77.5;62;1;
2020-05-13;.2;31.1;26.5;24.8;89.8;77;.7;
2020-05-14;1.4;29.8;26;24.3;92.3;88;0;
2020-05-15;29.4;33.2;27.4;24.9;80;57;1;
2020-05-16;4.2;33.8;27.8;25.6;83.3;60;1.7;
2020-05-17;1.1;32.1;27.8;25.7;86.8;80;.7;
2020-05-18;0;33.3;27.6;25.6;86.5;80;.7;
2020-05-19;30.6;29.5;26.6;25.2;86.5;78;.7;
2020-05-20;21.2;33.1;27.9;25;78.5;64;1;
2020-05-21;0;33.7;28.5;25.4;76.3;58;.7;
2020-05-22;0;33.1;29;25.4;74.5;63;1;
2020-05-23;6;32.1;26.5;24.4;85.3;67;.3;
